transaction_id,user_id,timestamp,amount,merchant_category,hour_of_day,day_of_week,distance_from_home,distance_from_last,time_since_last,is_weekend,is_night,velocity_1h,velocity_24h,is_fraud
TXN00035783,4590,2023-11-05 05:29:03.055767,56.66,utilities,5,6,2.1,3.4,91.0,1,1,2,0,0
TXN00026505,3584,2023-04-24 18:15:15.846313,11.46,healthcare,18,0,8.1,6.8,59.0,0,0,0,0,0
TXN00003615,1791,2023-09-11 15:07:12.349791,128.52,grocery,15,0,0.3,0.6,21.0,0,0,0,0,0
TXN00049789,3607,2023-10-22 03:31:56.251649,19.9,gas_station,3,6,8.0,0.7,174.0,1,1,0,3,0
TXN00089765,2181,2023-05-03 17:16:54.060912,104.43,online_retail,17,2,6.4,0.6,197.0,0,0,0,2,0
TXN00057913,1880,2023-11-15 20:35:23.633354,18.71,grocery,20,2,11.8,1.0,71.0,0,0,2,2,0
TXN00042303,450,2023-10-09 15:26:20.379066,88.66,online_retail,15,0,5.1,3.8,58.0,0,0,0,4,0
TXN00056070,1820,2023-08-30 14:42:17.960717,1.92,travel,14,2,6.9,9.6,503.0,0,0,1,0,0
TXN00102869,4166,2023-03-27 12:30:50.951034,36.97,grocery,12,0,4.5,0.2,6.0,0,0,0,2,0
TXN00119411,392,2023-06-08 18:11:03.263103,39.94,gas_station,18,3,1.7,1.8,46.0,0,0,1,2,0
TXN00096148,949,2023-11-28 22:48:10.856860,3.69,restaurant,22,1,3.4,0.6,94.0,0,1,1,2,0
TXN00047013,1040,2023-06-10 02:10:52.953038,59.36,utilities,2,5,2.8,1.6,207.0,1,1,0,0,0
TXN00093724,4860,2023-10-01 17:44:48.972792,16.85,entertainment,17,6,15.6,0.2,282.0,1,0,1,2,0
TXN00099514,3998,2023-03-10 23:54:46.998078,38.04,restaurant,23,4,13.6,10.9,69.0,0,1,1,2,0
TXN00071733,2405,2023-01-19 23:15:42.836949,16.43,gas_station,23,3,1.6,1.0,596.0,0,1,0,0,0
TXN00101687,1924,2023-07-04 19:08:02.460050,237.36,grocery,19,1,1.5,0.2,309.0,0,0,1,0,0
TXN00124182,473,2023-05-30 23:59:51.707329,35.99,restaurant,23,1,1.3,4.0,71.0,0,1,0,1,0
TXN00055295,337,2023-02-27 17:17:21.217338,112.09,online_retail,17,0,3.8,0.5,412.0,0,0,0,0,0
TXN00090959,4497,2023-02-19 02:17:28.920869,97.29,utilities,2,6,1.4,0.3,60.0,1,1,0,0,0
TXN00085814,3183,2023-08-26 13:01:11.811127,4.27,online_retail,13,5,9.2,1.0,356.0,1,0,0,1,0
TXN00102384,1813,2023-06-26 02:06:22.713510,64.56,gas_station,2,0,0.0,1.6,78.0,0,1,0,2,0
TXN00129822,4624,2023-02-02 13:23:20.569268,650.0419039852084,cash_advance,13,3,7.154924536960284,0.4,157.0,0,0,1,3,1
TXN00035374,3942,2023-12-14 04:21:29.942583,161.45,travel,4,3,1.4,0.2,304.0,0,1,1,4,0
TXN00033565,3709,2023-10-07 06:06:13.915538,4.45,entertainment,6,5,11.8,14.1,90.0,1,0,0,1,0
TXN00124348,2305,2023-12-23 21:32:23.327122,111.79,grocery,21,5,2.5,5.7,369.0,1,0,0,3,0
TXN00048024,1849,2023-03-15 17:39:40.342104,26.42,cash_advance,17,2,0.0,0.8,229.0,0,0,0,1,0
TXN00029754,1856,2023-03-25 14:57:18.550385,66.87,gas_station,14,5,6.3,2.1,38.0,1,0,0,1,0
TXN00083807,3073,2023-03-24 01:42:10.808887,126.37,grocery,1,4,0.2,3.1,71.0,0,1,2,2,0
TXN00052508,713,2023-02-26 12:53:22.903238,126.25,travel,12,6,4.8,7.3,469.0,1,0,0,4,0
TXN00091649,307,2023-09-11 20:22:14.928923,181.9,healthcare,20,0,0.2,1.2,279.0,0,0,2,0,0
TXN00020550,2272,2023-08-29 03:09:35.516201,54.13,online_retail,3,1,16.2,2.2,94.0,0,1,0,0,0
TXN00071946,1643,2023-04-17 20:23:31.531833,41.24,online_retail,20,0,5.1,0.5,360.0,0,0,0,2,0
TXN00055792,449,2023-04-10 05:10:44.844217,83.8,entertainment,5,0,6.4,1.7,377.0,0,1,1,3,0
TXN00035404,4435,2023-07-17 13:57:46.302200,9.6,electronics,13,0,2.5,5.7,112.0,0,0,2,1,0
TXN00022176,3339,2023-05-28 14:40:01.382983,57.83,online_retail,14,6,0.5,1.5,13.0,1,0,0,1,0
TXN00095788,2747,2023-07-26 23:24:00.213813,11.13,restaurant,23,2,6.6,1.0,46.0,0,1,1,0,0
TXN00120478,2970,2023-09-15 12:30:49.203197,63.34,utilities,12,4,9.4,5.4,197.0,0,0,0,3,0
TXN00123497,4599,2023-02-12 12:19:36.261937,716.36,grocery,12,6,0.6,3.6,791.0,1,0,0,0,0
TXN00064302,4839,2023-10-18 00:28:50.425312,51.47,electronics,0,2,0.5,3.0,70.0,0,1,0,2,0
TXN00077958,4742,2023-01-20 10:08:05.564127,26.97,gas_station,10,4,10.3,6.8,129.0,0,0,0,0,0
TXN00126521,780,2023-04-11 11:52:02.722052,40.02,entertainment,11,1,6.9,1.7,847.0,0,0,0,2,0
TXN00003827,3710,2023-12-21 21:34:57.488729,30.88,grocery,21,3,0.2,3.1,153.0,0,0,1,1,0
TXN00096668,4128,2023-02-14 14:49:50.705965,121.45,electronics,14,1,5.3,4.1,10.0,0,0,2,1,0
TXN00061207,4199,2023-10-03 18:46:00.997022,89.52,grocery,18,1,1.8,2.2,144.0,0,0,1,2,0
TXN00116650,1422,2023-09-01 08:16:12.438816,35.86,restaurant,8,4,12.8,0.7,103.0,0,0,1,1,0
TXN00077058,1007,2023-04-28 08:42:57.031934,16.71,gas_station,8,4,5.0,1.4,431.0,0,0,2,4,0
TXN00070150,3689,2023-03-06 02:05:24.618283,56.62,cash_advance,2,0,0.6,1.1,97.0,0,1,0,0,0
TXN00087102,2000,2023-11-30 15:20:29.972682,27.51,utilities,15,3,0.1,4.9,26.0,0,0,0,0,0
TXN00098169,363,2023-09-23 22:11:46.508280,43.01,entertainment,22,5,1.9,8.5,235.0,1,1,1,2,0
TXN00074982,4412,2023-08-29 14:56:06.814249,45.72,grocery,14,1,0.2,2.0,397.0,0,0,0,0,0
TXN00050269,3910,2023-03-15 17:35:19.359850,99.69,restaurant,17,2,0.7,1.4,182.0,0,0,0,1,0
TXN00056136,3492,2023-06-22 15:11:52.056284,132.54,gas_station,15,3,11.3,3.2,202.0,0,0,2,3,0
TXN00047009,19,2023-02-02 08:09:31.404302,50.94,grocery,8,3,12.1,0.8,47.0,0,0,2,2,0
TXN00088585,2081,2023-04-15 14:29:31.498421,20.25,gas_station,14,5,4.7,1.3,282.0,1,0,0,3,0
TXN00103297,4994,2023-07-13 10:39:47.276261,59.07,gas_station,10,3,2.5,0.3,140.0,0,0,2,1,0
TXN00035488,4946,2023-02-26 19:01:10.488055,93.5,gas_station,19,6,5.0,3.1,68.0,1,0,0,0,0
TXN00122766,4494,2023-09-21 19:42:37.038256,138.49,electronics,19,3,0.1,4.4,44.0,0,0,0,1,0
TXN00013815,1624,2023-05-06 12:27:26.036161,2.36,utilities,12,5,0.6,1.8,166.0,1,0,1,0,0
TXN00073977,3776,2023-09-23 17:53:51.275301,76.94,restaurant,17,5,6.7,1.2,294.0,1,0,1,3,0
TXN00041423,1496,2023-09-17 10:47:33.280918,24.15,travel,10,6,1.2,0.2,50.0,1,0,0,1,0
TXN00046686,2078,2023-10-19 16:00:32.408386,190.49,restaurant,16,3,0.2,3.6,76.0,0,0,0,0,0
TXN00124219,4530,2023-03-24 20:56:57.343636,91.81,utilities,20,4,7.7,0.6,10.0,0,0,0,1,0
TXN00118869,437,2023-01-11 14:35:05.062771,364.2,grocery,14,2,0.2,6.0,49.0,0,0,0,2,0
TXN00052065,2646,2023-05-29 01:23:55.178128,5.87,restaurant,1,0,3.8,1.2,166.0,0,1,0,1,0
TXN00038353,1738,2023-09-23 16:26:49.965394,37.51,utilities,16,5,1.7,0.7,510.0,1,0,0,0,0
TXN00121467,4011,2023-01-27 03:22:25.115324,58.13,grocery,3,4,4.5,10.4,125.0,0,1,0,2,0
TXN00080303,4101,2023-07-28 18:39:07.107753,222.35,healthcare,18,4,0.3,3.9,188.0,0,0,0,4,0
TXN00113781,2930,2023-07-12 22:11:37.659151,25.92,gas_station,22,2,7.3,1.7,29.0,0,1,1,0,0
TXN00015210,2607,2023-08-28 10:01:17.002370,30.21,travel,10,0,1.2,0.7,66.0,0,0,2,2,0
TXN00049874,1558,2023-05-10 23:17:33.407032,78.02,electronics,23,2,12.7,1.3,31.0,0,1,2,1,0
TXN00025856,1819,2023-12-26 15:16:55.055647,35.19,gas_station,15,1,12.5,11.7,481.0,0,0,0,0,0
TXN00063927,1161,2023-03-26 00:19:18.029320,45.91,restaurant,0,6,3.5,0.0,6.0,1,1,2,1,0
TXN00027586,659,2023-06-03 20:48:23.278795,28.31,utilities,20,5,2.8,2.0,331.0,1,0,1,0,0
TXN00098168,2483,2023-04-10 11:38:04.282217,79.95,healthcare,11,0,3.8,4.0,126.0,0,0,0,0,0
TXN00124402,790,2023-11-15 10:07:17.491102,14.04,online_retail,10,2,8.8,2.4,47.0,0,0,1,0,0
TXN00122868,1922,2023-09-06 20:02:43.029243,8.58,entertainment,20,2,3.3,5.3,475.0,0,0,1,1,0
TXN00050880,3056,2023-03-05 17:12:07.315776,46.81,travel,17,6,6.6,2.3,285.0,1,0,0,3,0
TXN00018023,2238,2023-05-27 16:02:22.228447,151.37,grocery,16,5,2.8,3.8,60.0,1,0,1,3,0
TXN00123374,1700,2023-12-13 01:50:31.430326,29.27,online_retail,1,2,1.0,3.5,143.0,0,1,0,1,0
TXN00005954,1056,2023-07-03 05:56:25.519458,159.81,gas_station,5,0,2.6,20.8,35.0,0,1,2,3,0
TXN00057709,243,2023-09-17 23:40:38.935744,73.75,utilities,23,6,5.3,0.3,220.0,1,1,0,3,0
TXN00072187,1699,2023-04-26 15:02:48.408017,114.74,utilities,15,2,3.9,7.4,351.0,0,0,0,3,0
TXN00111081,2221,2023-01-24 05:17:27.871906,57.15,grocery,5,1,3.1,0.7,264.0,0,1,1,3,0
TXN00054084,420,2023-10-01 01:56:04.138561,5.71,utilities,1,6,20.2,0.6,400.0,1,1,1,0,0
TXN00108904,1933,2023-07-03 03:13:36.596422,34.6,grocery,3,0,8.2,0.2,91.0,0,1,0,0,0
TXN00094186,2421,2023-07-08 11:04:30.110900,33.44,travel,11,5,0.1,0.2,388.0,1,0,0,0,0
TXN00029129,2229,2023-07-11 23:11:39.032685,30.89,entertainment,23,1,0.4,10.1,15.0,0,1,0,0,0
TXN00013122,3519,2023-11-08 01:28:16.098833,24.26,online_retail,1,2,3.6,1.8,60.0,0,1,1,3,0
TXN00056567,605,2023-10-04 22:51:44.746691,95.96,healthcare,22,2,5.3,2.3,227.0,0,1,0,0,0
TXN00067546,1226,2023-10-23 08:58:22.051885,53.16,travel,8,0,2.1,1.4,13.0,0,0,0,3,0
TXN00098297,4901,2023-06-22 02:13:58.641321,141.64,online_retail,2,3,2.1,5.8,89.0,0,1,0,0,0
TXN00022859,485,2023-07-16 19:18:14.973141,52.48,restaurant,19,6,2.1,2.9,369.0,1,0,1,2,0
TXN00057431,1395,2023-03-11 17:56:10.823419,86.86,online_retail,17,5,12.0,0.5,101.0,1,0,0,2,0
TXN00075341,3276,2023-09-29 22:09:19.793175,170.73,travel,22,4,3.2,2.0,234.0,0,1,0,0,0
TXN00016934,4621,2023-09-08 03:38:37.203406,37.95,restaurant,3,4,0.7,4.5,423.0,0,1,0,1,0
TXN00060885,2598,2023-02-28 15:06:25.237881,22.28,entertainment,15,1,0.2,1.9,87.0,0,0,0,1,0
TXN00012322,1171,2023-12-21 20:07:01.190460,467.26,gas_station,20,3,3.1,2.0,234.0,0,0,0,0,0
TXN00067575,2029,2023-01-06 05:03:15.592031,34.3,online_retail,5,4,3.8,1.7,16.0,0,1,1,3,0
TXN00065470,2612,2023-08-21 09:31:36.548247,21.4,electronics,9,0,0.3,10.0,196.0,0,0,1,0,0
TXN00058576,1051,2023-01-21 22:07:48.701670,17.67,restaurant,22,5,2.8,1.9,326.0,1,1,2,4,0
TXN00069820,1587,2023-03-05 05:49:29.055897,17.57,grocery,5,6,4.9,2.0,617.0,1,1,1,1,0
TXN00049206,3785,2023-09-10 05:04:53.392644,10.97,utilities,5,6,4.4,5.2,111.0,1,1,0,0,0
TXN00095371,2386,2023-09-21 18:50:03.782148,57.31,gas_station,18,3,10.5,1.2,103.0,0,0,0,3,0
TXN00053023,3657,2023-09-24 05:32:19.642012,27.09,entertainment,5,6,1.2,14.2,135.0,1,1,1,0,0
TXN00077785,2101,2023-02-17 16:02:21.074746,137.03,grocery,16,4,6.2,1.2,80.0,0,0,0,0,0
TXN00105612,4385,2023-12-31 19:14:01.170436,19.62,utilities,19,6,10.0,0.5,104.0,1,0,0,1,0
TXN00118585,3561,2023-06-03 07:07:45.360980,50.57,grocery,7,5,1.2,0.8,94.0,1,0,0,3,0
TXN00112413,1729,2023-01-05 08:03:01.284754,15.16,restaurant,8,3,5.4,12.1,182.0,0,0,2,1,0
TXN00079470,4318,2023-11-14 22:44:48.867480,27.17,gas_station,22,1,12.3,1.0,113.0,0,1,1,3,0
TXN00013558,3071,2023-11-02 13:39:43.400742,54.66,grocery,13,3,2.0,10.8,133.0,0,0,2,3,0
TXN00060245,3202,2023-11-04 23:24:32.215300,55.04,gas_station,23,5,1.2,3.0,120.0,1,1,0,1,0
TXN00007892,3058,2023-10-08 13:53:24.985699,28.43,restaurant,13,6,1.7,2.5,10.0,1,0,0,0,0
TXN00106454,3004,2023-09-06 09:24:50.934732,30.64,gas_station,9,2,7.4,1.5,75.0,0,0,0,0,0
TXN00007563,1784,2023-09-07 20:33:56.988632,37.48,entertainment,20,3,0.3,1.2,275.0,0,0,1,2,0
TXN00010666,4391,2023-05-13 09:34:45.595572,134.46,grocery,9,5,1.1,1.4,66.0,1,0,0,0,0
TXN00012065,4394,2023-07-16 04:20:26.306675,70.88,online_retail,4,6,10.8,6.5,164.0,1,1,0,0,0
TXN00090891,630,2023-04-14 02:36:46.841303,60.77,gas_station,2,4,2.5,8.8,78.0,0,1,0,0,0
TXN00100315,3503,2023-12-15 06:42:16.945196,4.89,restaurant,6,4,1.2,0.1,22.0,0,0,2,2,0
TXN00056872,1748,2023-08-30 18:36:44.693059,16.54,grocery,18,2,11.2,0.2,49.0,0,0,0,0,0
TXN00022864,4557,2023-04-14 09:06:31.698895,35.74,grocery,9,4,2.9,0.3,541.0,0,0,0,3,0
TXN00017720,22,2023-08-11 21:14:16.077961,11.7,restaurant,21,4,4.9,1.1,77.0,0,0,0,2,0
TXN00004670,2823,2023-11-01 14:27:14.897436,18.89,online_retail,14,2,1.3,2.2,132.0,0,0,0,1,0
TXN00049992,1776,2023-12-05 01:31:05.602433,13.33,grocery,1,1,9.3,2.0,4.0,0,1,2,2,0
TXN00122406,720,2023-01-06 20:00:17.714715,122.51,gas_station,20,4,1.0,1.1,102.0,0,0,2,3,0
TXN00123378,2481,2023-03-20 11:11:11.814640,54.53,healthcare,11,0,3.8,13.8,201.0,0,0,0,1,0
TXN00058998,3972,2023-01-30 13:23:46.468715,46.31,gas_station,13,0,8.4,1.3,26.0,0,0,1,4,0
TXN00053136,2976,2023-09-13 15:14:59.793698,38.37,online_retail,15,2,15.9,5.4,323.0,0,0,0,1,0
TXN00124045,2315,2023-07-27 14:37:56.763751,33.86,gas_station,14,3,1.2,2.5,187.0,0,0,1,3,0
TXN00056459,2449,2023-07-13 06:41:56.168793,16.84,grocery,6,3,9.6,3.3,305.0,0,0,1,2,0
TXN00116770,2904,2023-05-18 13:31:17.138480,15.77,entertainment,13,3,17.4,11.8,705.0,0,0,1,4,0
TXN00038483,2541,2023-09-28 22:08:36.576500,47.28,gas_station,22,3,3.1,1.7,205.0,0,1,0,5,0
TXN00024469,3966,2023-01-25 18:06:31.922044,31.9,healthcare,18,2,1.8,1.9,3.0,0,0,0,1,0
TXN00049965,3244,2023-11-21 07:25:29.974109,168.12,online_retail,7,1,17.3,0.7,322.0,0,0,0,5,0
TXN00060609,4237,2023-09-08 10:35:43.093256,20.51,online_retail,10,4,3.7,2.2,69.0,0,0,0,1,0
TXN00079774,250,2023-12-02 00:22:07.884891,34.9,healthcare,0,5,8.3,0.9,253.0,1,1,0,1,0
TXN00123049,3413,2023-06-02 02:17:37.623634,15.6,electronics,2,4,2.1,3.4,324.0,0,1,2,3,0
TXN00017381,4852,2023-10-12 11:52:50.985243,11.33,online_retail,11,3,3.8,0.3,85.0,0,0,0,1,0
TXN00006594,3792,2023-05-21 22:18:49.345609,24.42,utilities,22,6,0.3,3.4,77.0,1,1,0,2,0
TXN00074351,2452,2023-07-17 10:59:24.125153,12.7,online_retail,10,0,1.3,10.5,256.0,0,0,1,0,0
TXN00112667,1796,2023-06-22 08:02:49.567456,224.06,healthcare,8,3,0.8,1.2,360.0,0,0,1,0,0
TXN00037790,4331,2023-02-16 12:50:29.929415,257.38,restaurant,12,3,4.9,0.9,106.0,0,0,0,1,0
TXN00044074,97,2023-02-23 02:56:53.851172,10.58,gas_station,2,3,0.2,2.6,126.0,0,1,1,1,0
TXN00001444,4206,2023-01-08 00:05:55.564974,247.34,gas_station,0,6,30.0,1.3,124.0,1,1,1,1,0
TXN00109875,3690,2023-03-16 02:42:15.379830,171.68,restaurant,2,3,5.4,1.8,147.0,0,1,0,1,0
TXN00082944,2105,2023-12-26 12:16:55.545002,93.5,electronics,12,1,3.4,7.9,109.0,0,0,1,3,0
TXN00014342,4985,2023-09-07 04:33:20.929900,140.07,online_retail,4,3,5.1,0.9,1.0,0,1,1,4,0
TXN00096526,1892,2023-11-20 03:08:56.381494,43.82,gas_station,3,0,0.0,1.6,241.0,0,1,2,0,0
TXN00059360,4026,2023-11-23 22:01:07.541369,9.65,grocery,22,3,3.0,7.5,29.0,0,1,0,2,0
TXN00048139,731,2023-11-27 20:10:20.841439,133.72,restaurant,20,0,4.8,3.5,28.0,0,0,0,1,0
TXN00030835,2996,2023-10-03 14:38:19.998295,49.33,travel,14,1,12.4,6.5,49.0,0,0,0,0,0
TXN00077104,1618,2023-01-12 23:36:59.204464,42.58,travel,23,3,19.0,2.9,7.0,0,1,1,0,0
TXN00007125,3160,2023-06-30 03:01:20.471341,51.19,gas_station,3,4,2.0,2.7,187.0,0,1,0,0,0
TXN00063715,3841,2023-01-02 23:14:13.663516,17.95,entertainment,23,0,20.3,1.5,154.0,0,1,2,2,0
TXN00115548,827,2023-02-15 07:48:06.682107,20.07,healthcare,7,2,5.0,0.8,15.0,0,0,0,0,0
TXN00031781,4020,2023-01-19 19:20:02.318397,92.82,healthcare,19,3,3.1,6.8,89.0,0,0,1,1,0
TXN00034441,2214,2023-12-28 21:24:44.163141,44.68,gas_station,21,3,3.2,13.0,63.0,0,0,0,2,0
TXN00109303,3755,2023-10-27 06:49:59.653271,133.77,grocery,6,4,3.6,3.1,345.0,0,0,1,4,0
TXN00106721,2509,2023-12-11 02:24:07.561455,97.08,entertainment,2,0,1.0,2.6,184.0,0,1,1,3,0
TXN00103796,2964,2023-11-17 03:51:40.546218,41.99,online_retail,3,4,3.7,0.0,123.0,0,1,1,1,0
TXN00005523,540,2023-03-29 00:29:32.127864,14.22,grocery,0,2,0.6,4.1,29.0,0,1,0,1,0
TXN00063920,201,2023-08-10 00:02:48.185567,17.51,restaurant,0,3,8.0,1.4,695.0,0,1,2,2,0
TXN00073216,1355,2023-12-24 00:16:41.881322,24.29,grocery,0,6,3.9,2.4,317.0,1,1,0,0,0
TXN00075611,4701,2023-01-16 22:18:23.834626,100.76,travel,22,0,0.4,3.3,234.0,0,1,1,1,0
TXN00041295,3199,2023-02-15 18:44:27.385994,374.14,grocery,18,2,7.4,3.0,108.0,0,0,2,1,0
TXN00001420,4657,2023-06-03 01:33:30.031930,12.85,entertainment,1,5,0.3,0.8,522.0,1,1,0,5,0
TXN00021504,2638,2023-09-29 12:33:44.043706,22.57,utilities,12,4,3.4,1.8,233.0,0,0,0,1,0
TXN00072730,1454,2023-04-09 03:41:33.929630,19.5,online_retail,3,6,5.7,1.7,501.0,1,1,0,0,0
TXN00018968,2205,2023-12-17 22:35:32.004644,271.74,entertainment,22,6,3.7,1.4,21.0,1,1,0,0,0
TXN00072712,2978,2023-11-25 18:53:00.447336,80.09,healthcare,18,5,0.0,3.0,82.0,1,0,0,2,0
TXN00004107,4087,2023-10-28 17:47:26.847520,301.95,restaurant,17,5,4.6,3.8,275.0,1,0,1,2,0
TXN00032063,950,2023-04-27 03:34:59.594116,38.7,entertainment,3,3,2.1,7.9,32.0,0,1,1,4,0
TXN00079359,2410,2023-01-26 02:44:17.706937,27.63,entertainment,2,3,13.0,0.9,50.0,0,1,0,0,0
TXN00087547,2144,2023-09-05 16:32:02.949561,6.0,online_retail,16,1,5.2,6.9,171.0,0,0,0,3,0
TXN00098741,3240,2023-11-03 18:17:21.339552,60.31,gas_station,18,4,6.1,0.5,417.0,0,0,1,0,0
TXN00093091,1002,2023-07-17 15:10:53.513802,175.36,grocery,15,0,4.3,0.4,4.0,0,0,1,2,0
TXN00020455,1547,2023-08-25 14:50:51.414800,9.3,entertainment,14,4,6.7,5.9,55.0,0,0,0,1,0
TXN00106139,1261,2023-09-19 20:31:42.400387,112.96,grocery,20,1,1.5,2.1,144.0,0,0,1,0,0
TXN00022262,770,2023-09-11 17:32:54.736383,50.01,utilities,17,0,1.5,1.0,46.0,0,0,1,0,0
TXN00004570,2335,2023-03-10 04:55:11.154515,72.08,gas_station,4,4,0.2,2.5,77.0,0,1,1,2,0
TXN00007917,158,2023-11-08 06:31:42.738478,38.82,travel,6,2,3.1,9.4,123.0,0,0,0,0,0
TXN00040599,3862,2023-12-25 06:12:36.246794,92.96,grocery,6,0,12.3,4.1,102.0,0,0,0,3,0
TXN00092550,3601,2023-06-11 10:21:02.663436,224.96,online_retail,10,6,4.1,11.8,100.0,1,0,1,0,0
TXN00086861,995,2023-06-13 04:26:38.530211,154.27,restaurant,4,1,17.8,0.0,126.0,0,1,0,0,0
TXN00033516,3078,2023-08-07 17:03:24.611134,35.07,restaurant,17,0,3.5,0.9,264.0,0,0,0,1,0
TXN00031250,490,2023-04-14 00:20:06.768509,9.13,gas_station,0,4,4.9,0.2,5.0,0,1,0,2,0
TXN00087116,3586,2023-08-14 09:46:37.115486,100.81,restaurant,9,0,1.4,3.6,273.0,0,0,0,2,0
TXN00026387,4223,2023-08-06 16:56:45.163367,123.42,cash_advance,16,6,4.7,3.0,270.0,1,0,1,0,0
TXN00056432,3206,2023-10-02 03:44:55.349277,95.68,gas_station,3,0,7.8,4.2,441.0,0,1,2,2,0
TXN00015207,2403,2023-09-19 16:31:39.091836,29.86,online_retail,16,1,2.4,5.1,254.0,0,0,0,3,0
TXN00053235,3006,2023-03-07 19:46:10.912510,15.12,online_retail,19,1,6.0,1.9,288.0,0,0,0,1,0
TXN00095572,1921,2023-03-23 11:18:54.201557,25.72,restaurant,11,3,7.4,1.3,241.0,0,0,0,1,0
TXN00065502,3072,2023-01-29 18:34:38.177608,250.46,gas_station,18,6,4.5,1.3,133.0,1,0,0,1,0
TXN00009073,774,2023-05-16 19:02:55.085783,44.24,entertainment,19,1,9.6,6.3,85.0,0,0,1,1,0
TXN00083480,2260,2023-11-04 12:52:01.331181,13.61,grocery,12,5,3.2,2.4,227.0,1,0,0,0,0
TXN00099669,114,2023-12-02 06:06:44.586342,88.23,healthcare,6,5,1.6,0.5,651.0,1,0,0,1,0
TXN00026846,1654,2023-02-06 18:25:34.915560,8.65,travel,18,0,1.6,0.4,71.0,0,0,0,0,0
TXN00107242,4493,2023-09-28 14:52:41.580666,247.66,online_retail,14,3,7.5,1.7,38.0,0,0,0,0,0
TXN00073980,4438,2023-10-28 19:01:26.189586,29.35,entertainment,19,5,3.8,0.9,49.0,1,0,0,2,0
TXN00019052,1016,2023-01-27 23:12:12.060046,145.54,grocery,23,4,0.1,8.0,27.0,0,1,1,1,0
TXN00059794,121,2023-01-25 19:46:32.308754,96.74,grocery,19,2,1.7,0.2,72.0,0,0,0,0,0
TXN00082232,1378,2023-05-01 14:30:26.097543,59.95,restaurant,14,0,10.0,1.5,432.0,0,0,2,1,0
TXN00100437,4596,2023-07-04 14:24:19.362517,72.66,restaurant,14,1,5.1,2.0,76.0,0,0,0,0,0
TXN00108483,2541,2023-10-06 05:11:55.480944,43.62,entertainment,5,4,0.1,1.9,33.0,0,1,1,2,0
TXN00068264,492,2023-09-28 22:43:07.291118,43.08,gas_station,22,3,2.4,2.4,119.0,0,1,0,1,0
TXN00110809,2929,2023-09-18 20:22:52.071430,16.27,electronics,20,0,6.5,11.7,60.0,0,0,0,0,0
TXN00065863,4548,2023-03-19 16:10:27.041926,61.04,entertainment,16,6,10.3,1.7,97.0,1,0,2,0,0
TXN00050648,3205,2023-05-08 14:29:24.223738,16.4,gas_station,14,0,17.5,0.2,2.0,0,0,1,0,0
TXN00117271,3736,2023-12-12 19:05:59.555472,71.22,grocery,19,1,4.7,5.1,95.0,0,0,0,3,0
TXN00004728,4194,2023-12-30 02:13:10.625455,102.31,online_retail,2,5,2.5,0.7,45.0,1,1,2,3,0
TXN00017445,3786,2023-03-11 17:58:57.320821,17.55,entertainment,17,5,3.5,7.0,18.0,1,0,0,1,0
TXN00004548,4564,2023-04-27 16:47:55.828706,84.85,utilities,16,3,20.6,0.0,322.0,0,0,0,0,0
TXN00066036,3010,2023-01-13 00:11:19.897356,29.65,online_retail,0,4,2.7,5.9,202.0,0,1,0,3,0
TXN00069758,4341,2023-11-06 23:30:46.924760,24.63,grocery,23,0,0.8,9.2,14.0,0,1,1,2,0
TXN00075569,2713,2023-07-03 12:36:55.497849,14.19,grocery,12,0,16.8,1.3,491.0,0,0,0,2,0
TXN00086107,2313,2023-01-15 02:59:37.038924,17.33,electronics,2,6,3.3,14.0,197.0,1,1,1,2,0
TXN00092778,2651,2023-09-20 00:30:55.800256,126.73,gas_station,0,2,3.4,1.3,156.0,0,1,0,2,0
TXN00043598,3234,2023-09-15 07:48:40.560468,21.09,gas_station,7,4,11.1,2.3,140.0,0,0,0,1,0
TXN00094563,4188,2023-08-19 10:06:59.803575,38.53,cash_advance,10,5,5.0,1.0,221.0,1,0,0,1,0
TXN00104138,4795,2023-03-03 18:27:39.591717,16.06,electronics,18,4,1.1,4.3,376.0,0,0,0,1,0
TXN00088865,3599,2023-10-26 22:34:25.833461,193.88,restaurant,22,3,3.9,2.7,174.0,0,1,0,3,0
TXN00025568,4120,2023-08-06 10:59:30.173029,247.29,online_retail,10,6,0.5,3.4,1.0,1,0,0,2,0
TXN00115076,4287,2023-11-17 23:18:01.509952,39.52,entertainment,23,4,0.8,0.1,106.0,0,1,0,3,0
TXN00059522,2337,2023-04-26 07:56:20.148237,22.38,gas_station,7,2,4.0,1.6,150.0,0,0,0,3,0
TXN00087445,440,2023-11-02 11:01:57.380199,28.26,restaurant,11,3,7.2,2.5,241.0,0,0,0,0,0
TXN00107248,1175,2023-05-14 02:32:42.312837,17.91,grocery,2,6,1.7,12.3,218.0,1,1,1,0,0
TXN00104614,278,2023-01-08 07:18:49.029347,38.61,restaurant,7,6,0.1,0.2,537.0,1,0,0,1,0
TXN00031691,572,2023-11-07 16:16:02.044560,81.19,healthcare,16,1,6.7,1.1,197.0,0,0,1,0,0
TXN00064229,2268,2023-10-10 07:36:33.424274,24.51,healthcare,7,1,8.3,1.2,396.0,0,0,1,1,0
TXN00011151,3135,2023-02-28 03:52:58.260158,61.91,cash_advance,3,1,2.1,3.2,169.0,0,1,2,1,0
TXN00114582,1887,2023-10-11 16:10:00.052641,32.04,restaurant,16,2,5.8,5.3,41.0,0,0,0,0,0
